Wall time,Step,Value
1709128852.0173883,19,-0.7505107522010803
1709128861.2141113,48,0.40638649463653564
1709128867.3377714,63,7.929196357727051
1709128874.8775392,90,8.256616592407227
1709128877.637417,104,7.459597110748291
1709128878.525385,108,4.81315803527832
1709128884.3446705,129,3.062079906463623
1709128895.0934968,165,24.977001190185547
1709128898.029197,173,3.2491703033447266
1709128984.2538853,245,-2.3114237785339355
1709129014.7087562,260,1.9232324361801147
1709129059.330972,283,-3.879077911376953
1709129284.047592,387,-4.048954010009766
1709129322.8621128,403,1.9878212213516235
1709129351.053688,416,2.5988876819610596
1709129404.0614736,438,1.7991329431533813
1709129466.3177772,466,2.517967939376831
1709129489.888249,476,6.225951194763184
1709129501.9387636,482,6.305636405944824
1709129568.8143034,511,7.506289005279541
1709129619.516042,534,2.8994336128234863
1709129629.350717,539,-0.742662250995636
1709129633.0700905,541,6.411427974700928
1709129669.7770975,557,5.714329719543457
1709129762.2399774,597,9.693414688110352
1709129878.2886302,638,-0.5874646306037903
1709129897.360036,644,0.04814815893769264
1709129900.7210236,645,5.482972621917725
1709129946.0197604,659,4.529346942901611
1709129994.5798206,676,-1.1393920183181763
1709130245.0545115,765,4.720465660095215
1709130270.13852,776,8.090216636657715
1709130328.3890617,805,6.141571998596191
1709130433.8510075,867,10.363393783569336
1709130462.6776013,887,8.362160682678223
1709130640.1470442,1016,6.012513637542725
1709130650.445365,1027,5.7500810623168945
1709130663.4235406,1038,6.063330173492432
1709130701.150385,1072,5.988036155700684
1709130756.249491,1112,5.458450794219971
1709130772.1628165,1126,6.029862403869629
1709130780.3035283,1133,5.967581272125244
1709130803.0214543,1153,4.1133503913879395
1709130816.5456243,1165,5.913025379180908
1709130830.5757294,1177,5.820525169372559
1709130838.85316,1185,6.100235939025879
1709130872.4409692,1219,6.251770496368408
1709130911.3055997,1253,6.27232551574707
1709130914.2964108,1255,5.572790145874023
1709130932.2852314,1268,7.738550662994385
1709130936.174078,1272,9.879012107849121
1709131080.362155,1377,5.773284912109375
1709131142.4904084,1418,5.928428649902344
1709131215.3062243,1458,6.2055206298828125
1709131216.5652316,1459,6.24431848526001
1709131281.3222094,1495,8.1478853225708
1709131308.7569072,1511,5.927169322967529
1709131314.4318295,1514,5.987216472625732
1709131378.0082233,1549,5.295828819274902
1709131382.341224,1552,6.304327011108398
1709131403.2214646,1566,6.023107528686523
1709131482.8874974,1628,6.171655178070068
1709131498.054763,1636,6.1150031089782715
1709131545.6695411,1671,6.024712562561035
1709131604.9610474,1703,5.9305853843688965
1709131621.0012112,1712,5.886301517486572
1709131855.6613598,1848,5.923923492431641
1709131877.910428,1861,6.236338138580322
1709131948.7597988,1900,6.144288539886475
1709131971.1594203,1910,6.2807722091674805
1709132029.0814495,1941,6.155758857727051
1709132069.3497515,1961,5.943017959594727
1709132071.9003203,1962,6.498907089233398
1709132253.973278,2071,5.748098373413086
1709132267.81407,2080,5.890966892242432
1709132289.8340428,2090,5.949679851531982
1709132313.1032703,2101,5.946075439453125
1709132502.9922976,2210,5.861231803894043
1709132704.8821821,2320,5.810420513153076
1709132776.4707031,2360,5.922499656677246
1709132919.0608985,2437,6.101921558380127
1709132927.516669,2442,5.853835582733154
1709132951.8755803,2455,5.888122081756592
1709132966.6071558,2463,6.176032543182373
1709132972.3306053,2466,6.033135414123535
1709133006.668735,2486,6.224005222320557
1709133038.917558,2504,6.306120872497559
1709133058.6614327,2518,5.892158508300781
1709133175.285904,2578,6.114617824554443
1709133176.5403776,2579,6.1771345138549805
1709133217.1420405,2600,6.36003303527832
1709133270.4732587,2628,6.251038551330566
1709133288.364065,2636,5.938155174255371
1709133306.3326352,2644,6.084165096282959
1709133377.937394,2685,5.730555057525635
1709133393.8092637,2694,6.1833343505859375
1709133424.4346697,2709,6.221251010894775
1709133439.847876,2718,9.974259376525879
1709133499.5719178,2754,9.600529670715332
1709133501.5755274,2755,6.052189350128174
1709133526.3033214,2769,5.582815170288086
1709133559.0864668,2786,5.739798069000244
1709133616.7701771,2813,6.340852737426758
1709133674.563291,2845,6.020650863647461
1709133707.0058706,2862,5.768858432769775
1709133923.359246,2974,5.835555553436279
1709134128.602638,3084,6.294917583465576
1709134129.8522162,3085,6.259225845336914
1709134167.4118328,3105,6.012885093688965
1709134168.6413257,3106,6.201252460479736
1709134201.1217666,3121,8.204607963562012
1709134249.6356478,3146,5.98613166809082
1709134350.2887135,3200,5.79866361618042
1709134389.2048814,3218,6.405459403991699
1709134436.9745061,3242,6.13229513168335
1709134484.250002,3266,5.556813716888428
1709134493.3130538,3269,6.362063407897949
1709134673.782393,3357,6.063482761383057
1709134774.7832775,3405,6.191699028015137
1709134903.6732419,3462,5.640667915344238
1709134945.280402,3484,10.160114288330078
1709134959.6548066,3492,5.979499816894531
1709134977.348442,3501,6.192790508270264
1709135030.4235065,3527,6.22056245803833
1709135106.5807807,3567,8.061954498291016
1709135111.0968635,3570,4.309648513793945
1709135171.8157978,3601,5.481017112731934
1709135202.1626117,3617,5.608687400817871
1709135288.3628938,3655,5.811850070953369
1709135296.5347016,3658,5.995377540588379
1709135303.4230237,3662,5.888952732086182
1709135320.0485005,3669,5.608520984649658
1709135325.17805,3672,6.311688423156738
1709135359.866575,3691,6.204061985015869
1709135399.9851866,3713,5.801188945770264
1709135496.5653667,3762,6.154987812042236
1709135541.2424755,3783,5.4604411125183105
1709135673.2318215,3849,6.151484489440918
1709135677.0340188,3851,6.31498384475708
1709135788.530277,3903,5.944994926452637
1709135820.7632895,3916,5.9323883056640625
1709135860.086934,3934,5.944502830505371
1709135949.5789003,3976,6.467644691467285
1709136024.0733237,4013,5.604179382324219
1709136048.6554828,4024,5.556482315063477
1709136177.0544488,4085,6.390823841094971
1709136217.5589292,4110,6.4788289070129395
1709136234.7903993,4122,5.960631847381592
1709136239.630805,4125,6.15940523147583
1709136285.2101545,4147,6.114325046539307
1709136353.6816916,4182,5.816386699676514
1709136375.3115213,4193,6.105227470397949
1709136445.7996645,4228,5.828747272491455
1709136505.105759,4258,6.197983264923096
1709136628.2051978,4319,6.065552711486816
1709136650.313414,4329,5.737671375274658
1709136914.3806057,4455,5.534817218780518
1709137071.928365,4536,6.2261528968811035
1709137079.7759857,4540,6.256623268127441
1709137127.638577,4565,5.9869842529296875
1709137225.5997791,4613,6.073121070861816
1709137303.8825676,4650,5.814692497253418
1709137383.678841,4691,6.294950008392334
1709137387.563037,4693,5.5761308670043945
1709137400.615532,4699,6.298745632171631
1709137416.3382053,4708,5.899449825286865
1709137467.994546,4731,6.457874774932861
1709137560.3832717,4778,6.262358665466309
1709137671.0973234,4833,6.266091823577881
1709137676.327761,4836,5.700981616973877
1709137677.7321744,4837,6.351213455200195
1709137689.8917873,4845,5.891612529754639
1709137768.6625988,4883,7.854844093322754
1709137823.5774415,4911,5.768133640289307
