Wall time,Step,Value
1709286704.9714174,19,3.321969985961914
1709286729.0141606,48,4.675350189208984
1709286740.3205907,63,3.829763650894165
1709286757.6122236,90,1.4570817947387695
1709286766.6446593,104,4.332676887512207
1709286769.4745648,108,3.4774062633514404
1709286782.5705626,129,2.7569022178649902
1709286807.6118999,165,2.1511521339416504
1709286813.6499333,173,10.593574523925781
1709286929.7879663,245,2.0326170921325684
1709286962.9167702,260,5.749202728271484
1709287011.3095145,283,3.005176305770874
1709287238.3502874,387,12.700745582580566
1709287272.1197731,403,4.018590927124023
1709287302.4131124,416,0.753063440322876
1709287346.7581673,438,5.854996681213379
1709287411.559866,466,-0.906796395778656
1709287433.5546067,476,2.810802698135376
1709287447.158701,482,16.03874397277832
1709287514.145235,511,5.831685543060303
1709287566.3849144,534,2.506023645401001
1709287578.7423453,539,6.6756272315979
1709287583.65975,541,22.087303161621094
1709287619.1618896,557,3.9767980575561523
1709287704.2578554,597,3.0186893939971924
1709287800.144448,638,6.939168930053711
1709287813.958336,644,4.525383472442627
1709287817.1920404,645,-3.3630716800689697
1709287851.6810088,659,-1.8058481216430664
1709287887.8438506,676,14.557945251464844
1709288091.6320627,765,4.414451599121094
1709288116.1467395,776,4.756315231323242
1709288182.3102975,805,6.322514057159424
1709288317.510132,867,5.195001602172852
1709288364.0525894,887,17.243328094482422
1709288665.5855453,1016,0.7993719577789307
1709288698.5288377,1027,-1.155243158340454
1709288731.790919,1038,2.4139490127563477
1709288833.8504794,1072,0.0014944170834496617
1709288952.901738,1112,-0.2004224807024002
1709288994.448395,1126,-0.21509793400764465
1709289014.4378924,1133,-1.383813500404358
1709289073.1650002,1153,-0.8606765270233154
1709289108.81105,1165,-1.9719637632369995
1709289143.9991264,1177,2.664668560028076
1709289167.7251174,1185,0.0877051055431366
1709289267.7228012,1219,-1.0391658544540405
1709289368.689255,1253,0.2344311773777008
1709289374.7368183,1255,-1.457581639289856
1709289413.5625389,1268,-0.6857846975326538
1709289425.3234763,1272,-1.0900623798370361
1709289735.6852427,1377,4.990784168243408
1709289854.7733169,1418,7.753194332122803
1709289970.275622,1458,2.9064488410949707
1709289973.287954,1459,2.611238718032837
1709290076.4777203,1495,3.057091236114502
1709290123.5722852,1511,5.611065864562988
1709290132.5586584,1514,16.06715965270996
1709290232.7338946,1549,-0.7841312885284424
1709290241.8446512,1552,0.7982962727546692
1709290283.866504,1566,-1.70255446434021
1709290468.4835474,1628,6.527276039123535
1709290492.4504056,1636,4.608458042144775
1709290585.292447,1671,4.320850372314453
1709290659.9903467,1703,-1.1502420902252197
1709290682.3631308,1712,-0.4141238033771515
1709291008.6509953,1848,15.841514587402344
1709291040.0215402,1861,3.4987311363220215
1709291131.40289,1900,-0.40217098593711853
1709291154.4442089,1910,-1.1645210981369019
1709291230.6059546,1941,6.356282711029053
1709291277.6900215,1961,6.379786968231201
1709291280.3177576,1962,4.21521520614624
1709291543.5193224,2071,-0.884756326675415
1709291563.9340878,2080,16.377717971801758
1709291584.98923,2090,25.21173667907715
1709291610.1753068,2101,6.571056842803955
1709291853.0982919,2210,3.5614607334136963
1709292101.5318284,2320,3.7264649868011475
1709292197.2902157,2360,3.340341329574585
1709292364.8756385,2437,6.155973434448242
1709292375.9167562,2442,3.9858837127685547
1709292404.0148695,2455,10.012739181518555
1709292419.2496939,2463,6.406651020050049
1709292424.9021604,2466,3.816432476043701
1709292470.9835596,2486,5.895542621612549
1709292511.9867969,2504,6.177209854125977
1709292544.0029695,2518,9.5342378616333
1709292673.6852336,2578,15.253029823303223
1709292676.2719223,2579,0.23393116891384125
1709292723.631124,2600,-0.6908903121948242
1709292790.0923717,2628,12.082484245300293
1709292805.5518787,2636,10.194055557250977
1709292822.3993871,2644,6.191066265106201
1709292909.8500962,2685,3.645561695098877
1709292930.9088895,2694,5.4060540199279785
1709292962.091129,2709,3.8628861904144287
1709292981.0174625,2718,4.531152248382568
1709293060.6458836,2754,9.321344375610352
1709293063.0131025,2755,2.6576693058013916
1709293096.134247,2769,8.735157012939453
1709293129.8948002,2786,4.662779331207275
1709293192.3328989,2813,5.57958984375
1709293260.682703,2845,5.655821800231934
1709293299.1939843,2862,0.10621623694896698
1709293537.981729,2974,29.751012802124023
1709293763.4137285,3084,10.010676383972168
1709293763.9133172,3085,6.2352294921875
1709293804.6804683,3105,-0.5200704336166382
1709293807.0295289,3106,2.5714359283447266
1709293842.5088696,3121,12.528812408447266
1709293885.1966789,3146,6.134757995605469
1709294000.3406694,3200,2.208109140396118
1709294038.0318503,3218,2.2996721267700195
1709294090.5498617,3242,4.061699867248535
1709294138.1746922,3266,5.101348400115967
1709294143.874593,3269,5.462536334991455
1709294316.5880787,3357,2.5365750789642334
1709294414.416534,3405,5.770133018493652
1709294524.8184774,3462,6.387007713317871
1709294566.757831,3484,6.228847026824951
1709294578.2806945,3492,6.288378715515137
1709294595.267119,3501,8.346485137939453
1709294645.6795459,3527,6.235599994659424
1709294721.9803913,3567,6.089482307434082
1709294729.6792607,3570,4.0083746910095215
1709294797.0298362,3601,11.374484062194824
1709294818.2971299,3617,5.655973434448242
1709294891.8440013,3655,3.7717795372009277
1709294897.5637026,3658,4.644390106201172
1709294908.647991,3662,7.132094383239746
1709294922.9542625,3669,3.6494524478912354
1709294930.4792788,3672,5.819919109344482
1709294965.5028718,3691,6.323587417602539
1709295010.0654473,3713,8.212383270263672
1709295096.7512858,3762,20.638900756835938
1709295138.6006937,3783,2.5111403465270996
1709295258.0136158,3849,10.236323356628418
1709295261.2394447,3851,5.659215927124023
1709295356.9244647,3903,6.245121002197266
1709295382.2066038,3916,6.0609846115112305
1709295413.171947,3934,5.53570032119751
1709295486.8698678,3976,7.111591339111328
1709295564.6771984,4013,5.855653762817383
1709295584.1820085,4024,2.7762856483459473
1709295685.7682688,4085,6.499349117279053
1709295734.412916,4110,4.223898410797119
1709295755.0252557,4122,3.0783207416534424
1709295761.5531836,4125,5.3695573806762695
1709295804.0378082,4147,6.284886837005615
1709295860.6820374,4182,5.12831974029541
1709295878.5845926,4193,6.300214767456055
1709295940.0020678,4228,5.730617046356201
1709296001.4567018,4258,6.031989097595215
1709296109.7643843,4319,5.926407337188721
1709296127.4692626,4329,6.118539333343506
1709296352.9214885,4455,4.399443626403809
1709296489.9643073,4536,6.198714256286621
1709296496.0967908,4540,6.106066703796387
1709296529.6643834,4565,8.800260543823242
1709296605.1786816,4613,5.996078968048096
1709296652.5615196,4650,6.2868242263793945
1709296715.3336136,4691,10.236296653747559
1709296718.475133,4693,4.125100135803223
1709296727.2665057,4699,5.180756568908691
1709296737.0708685,4708,5.783570289611816
1709296773.567473,4731,7.704063415527344
1709296847.3563137,4778,5.811387538909912
1709296924.6453462,4833,5.648183345794678
1709296930.2384925,4836,10.069908142089844
1709296932.7973444,4837,2.8201842308044434
1709296947.916912,4845,6.3598408699035645
1709296998.3180065,4883,8.889510154724121
1709297039.44722,4911,5.940371036529541
1709297066.641723,4930,5.3178582191467285
1709297097.9999654,4950,5.717604160308838
1709297147.0206199,4981,5.5817646980285645
1709297305.6654575,5080,11.909553527832031
1709297316.7875314,5089,5.9636149406433105
1709297320.0071313,5091,5.963698863983154
1709297382.9511898,5133,5.462255477905273
1709297388.018101,5137,5.588029384613037
1709297410.41966,5152,5.858901023864746
1709297415.381188,5156,5.4197611808776855
1709297466.2879736,5188,14.298139572143555
1709297484.629116,5201,6.161244869232178
1709297524.8805757,5226,8.694681167602539
1709297544.7347488,5239,5.718977451324463
1709297568.6226535,5254,6.081132888793945
1709297584.5822928,5263,4.115700721740723
1709297641.6117375,5296,3.231412172317505
1709297680.0796404,5320,5.837455749511719
1709297685.1439044,5323,11.8607816696167
1709297745.343081,5363,5.8645453453063965
1709297760.1677003,5371,6.2044596672058105
1709297811.2420998,5404,4.287946701049805
1709297866.4963236,5446,6.116011619567871
1709297880.388228,5455,5.894166469573975
1709297964.7376783,5510,6.011962890625
1709298192.7908044,5668,10.202768325805664
1709298286.9719045,5731,5.82342529296875
1709298323.3583064,5759,5.371136665344238
1709298349.5644405,5782,6.095250129699707
1709298422.3824396,5833,15.961593627929688
1709298469.0278633,5867,5.747990608215332
1709298485.9461014,5880,6.117401599884033
1709298599.1709197,5957,5.92197847366333
1709298637.3609605,5982,6.270739555358887
1709298660.2472754,5998,5.842782974243164
1709298686.6114466,6010,5.814352035522461
1709298746.9542556,6054,6.273318767547607
1709298829.3376265,6112,5.914320468902588
1709298873.2097175,6139,9.207833290100098
1709298877.8332527,6143,6.1221022605896
1709298988.189091,6226,8.856379508972168
1709299012.4065447,6244,6.214064121246338
1709299055.168656,6280,5.750472545623779
1709299127.2476215,6333,5.8518900871276855
1709299129.3186498,6335,5.765439033508301
1709299160.9940224,6359,6.1968488693237305
1709299161.7703373,6360,3.9863924980163574
1709299166.0593514,6365,6.222158908843994
1709299171.7548797,6370,6.467260360717773
1709299408.7222192,6529,12.0772123336792
1709299436.176344,6547,6.227622985839844
1709299445.577137,6552,9.417961120605469
1709299463.7915041,6565,5.501667499542236
1709299470.3002453,6570,5.914222717285156
1709299487.8953116,6586,6.104714870452881
1709299495.5590222,6591,6.027527332305908
1709299505.4912653,6600,4.013340950012207
1709299527.3090513,6616,5.879539489746094
1709299602.738507,6674,3.6408510208129883
1709299669.0852137,6721,5.744636058807373
1709299683.1813726,6731,6.332796096801758
1709299705.619369,6751,10.403316497802734
1709299775.1058574,6803,5.8440752029418945
1709299837.1954062,6843,5.29626989364624
1709299847.4066045,6851,8.075117111206055
1709299940.6594365,6917,4.863168239593506
1709299944.4398816,6920,4.0712738037109375
1709299959.0991085,6931,5.8029961585998535
1709300041.6067586,6992,5.9662861824035645
1709300046.4414837,6997,7.793547630310059
1709300049.8719099,6999,3.046466588973999
1709300137.5014033,7055,6.098330020904541
1709300222.66226,7118,5.672171115875244
1709300226.1544209,7121,6.250990390777588
1709300232.2092154,7127,8.386240005493164
1709300287.5942483,7165,5.471004962921143
1709300342.93687,7208,8.097750663757324
1709300403.4227448,7254,6.021895885467529
1709300428.1714647,7275,8.561732292175293
1709300472.4202018,7309,5.887801170349121
1709300520.6271224,7339,5.973184108734131
1709300546.2227159,7354,6.138127326965332
1709300560.5191176,7368,6.410130977630615
1709300665.7546835,7437,3.6700196266174316
1709300706.066692,7465,6.404717445373535
1709300711.9375536,7469,5.992873191833496
1709300715.1988084,7471,9.52637767791748
1709300729.615975,7483,5.432519435882568
1709300764.4272487,7507,6.105682849884033
1709300783.4644556,7519,5.799742698669434
1709300803.0660594,7533,5.9147748947143555
1709300820.6214042,7544,6.150906562805176
1709300886.6259656,7594,6.132861614227295
1709300896.7391303,7603,5.906442642211914
1709300899.4525514,7605,5.693094730377197
1709300944.3594246,7639,6.508000373840332
1709300953.8960102,7645,3.7985644340515137
1709300982.5297804,7661,5.593099117279053
1709301074.7252283,7728,5.849390983581543
1709301078.7630193,7731,6.595851421356201
1709301115.4031885,7757,5.659930229187012
1709301163.7945952,7795,6.441275596618652
1709301164.6273317,7796,6.2908782958984375
1709301194.5962539,7822,5.691708087921143
1709301220.887001,7839,7.496488094329834
1709301244.6240108,7856,5.704864978790283
1709301296.9615343,7896,6.041901588439941
1709301303.9646914,7902,6.106140613555908
1709301340.4023802,7930,5.791740417480469
1709301410.7590466,7987,10.170062065124512
1709301489.782828,8047,5.961811065673828
1709301534.6557903,8079,5.89994478225708
1709301584.823217,8123,6.422129154205322
1709301615.0979555,8145,6.092459201812744
1709301641.8116946,8165,5.80337381362915
1709301708.6686256,8217,5.812790870666504
1709301725.9972298,8230,5.650055408477783
1709301789.6832461,8278,6.19077205657959
1709301805.0981796,8292,6.0431036949157715
1709301812.547681,8297,5.882412433624268
1709301906.9127185,8364,7.471920967102051
1709301924.6722696,8378,6.018517017364502
1709301951.151107,8398,5.949865818023682
1709302085.0011256,8492,6.368619441986084
1709302170.4573665,8549,6.00826358795166
1709302178.909317,8555,5.560916900634766
1709302190.6032562,8564,6.3819122314453125
1709302255.8056166,8619,6.118466377258301
1709302303.7788815,8660,6.301494598388672
1709302308.8249586,8664,17.246204376220703
1709302351.22744,8695,3.911205768585205
1709302381.5767567,8719,6.0161333084106445
1709302392.308587,8725,6.378482818603516
1709302426.3446283,8753,6.006591320037842
1709302457.356686,8777,5.4082770347595215
1709302458.542218,8779,6.440139293670654
1709302513.8230212,8824,6.007635593414307
1709302523.9746995,8834,12.61159610748291
1709302564.8908286,8866,6.085991382598877
1709302569.4821947,8871,6.002824783325195
1709302580.2294412,8878,5.355374336242676
1709302630.2975628,8918,5.863087177276611
1709302636.0849693,8922,7.898431777954102
1709302717.6187928,8986,4.382185935974121
1709302756.1894183,9007,5.423651695251465
1709302793.7980688,9034,5.879080772399902
1709302829.0550077,9059,6.1716108322143555
1709302909.7906926,9122,5.861839294433594
1709302957.100966,9153,6.006331920623779
1709303035.053515,9213,6.177574157714844
1709303087.4815211,9253,5.897706031799316
1709303129.2993824,9292,4.361677169799805
1709303142.029206,9304,6.034573078155518
1709303155.4045048,9313,5.947134494781494
1709303173.33878,9328,5.941636085510254
1709303194.0538018,9346,5.42158842086792
1709303209.8126283,9360,6.212607383728027
1709303226.8832753,9373,6.455390453338623
1709303234.350935,9378,5.682301044464111
1709303250.1607962,9388,6.1861138343811035
1709303350.0800612,9457,5.945891380310059
1709303465.9403374,9539,3.223198175430298
1709303478.433563,9548,7.589179992675781
1709303502.0144212,9567,6.454677581787109
1709303608.4719415,9672,6.127914905548096
1709303609.3147929,9673,5.835968971252441
1709303643.6829607,9713,6.150167465209961
1709303680.472063,9754,5.925817966461182
1709303681.5200427,9755,10.287581443786621
1709303703.0712702,9773,5.953248977661133
1709303748.5853314,9814,5.93561315536499
1709303757.9453669,9825,6.05129337310791
1709303768.9836113,9838,5.225249290466309
1709303782.1244383,9851,6.338769912719727
1709303801.4583843,9868,5.995064735412598
1709303827.8182056,9895,5.94448184967041
1709303852.9632642,9918,5.479503631591797
1709303886.0627995,9949,6.388690948486328
1709303886.7982638,9950,5.0584564208984375
1709303887.5193243,9951,6.243872165679932
1709303900.2170072,9961,5.937873363494873
1709303910.093312,9974,6.468220233917236
1709303918.6481152,9980,4.335984706878662
1709303935.0996387,9994,8.106277465820312
1709304005.9127128,10064,3.65609073638916
1709304033.0163474,10091,5.130089282989502
1709304066.300314,10122,4.510214328765869
1709304082.4592752,10139,5.259819030761719
1709304138.6308444,10192,6.001661777496338
1709304160.8348238,10209,5.722691535949707
1709304169.5815022,10216,6.334091663360596
1709304224.479132,10270,10.497056007385254
1709304237.5703814,10281,5.923393249511719
1709304303.926187,10343,6.076291084289551
1709304307.241147,10346,5.719965934753418
1709304309.1102848,10347,6.259276390075684
1709304367.8226845,10396,5.814133167266846
1709304422.348101,10446,5.981624126434326
1709304427.3612492,10452,5.913132190704346
1709304428.2945435,10453,6.169441223144531
1709304434.9076843,10459,6.144285678863525
1709304483.6913435,10502,5.622140407562256
1709304503.1991417,10519,5.595080375671387
1709304545.0935903,10562,5.719128131866455
1709304579.3507884,10597,5.829893589019775
1709304620.1026895,10634,5.952409267425537
1709304629.9413035,10644,6.131979465484619
1709304632.0155303,10646,5.724626064300537
1709304711.5786476,10708,5.513941764831543
1709304723.3022912,10718,5.684940814971924
1709304731.4354138,10725,5.8253493309021
1709304775.5728958,10772,6.259925842285156
1709304855.3372862,10843,10.466458320617676
1709305041.751145,11024,5.833540916442871
1709305045.6903858,11029,5.935100555419922
1709305052.5670254,11037,5.672824859619141
1709305069.718851,11055,3.376436471939087
1709305110.1266,11095,5.793209552764893
1709305132.7447584,11119,5.530969142913818
1709305139.0428638,11125,6.251555919647217
1709305141.2076232,11126,6.299407482147217
1709305175.6235638,11160,6.114362716674805
1709305186.3929589,11171,5.834184169769287
1709305227.893972,11213,6.201884746551514
1709305232.7622738,11219,6.284778118133545
1709305241.4024892,11227,6.141326427459717
1709305344.521304,11331,6.2034502029418945
1709305345.8512716,11332,5.54364538192749
1709305406.950579,11395,5.833156108856201
1709305416.7189653,11405,6.3564934730529785
1709305422.4655285,11410,6.258486747741699
1709305466.3681655,11444,5.92410945892334
1709305472.795383,11449,6.109046936035156
1709305489.9050558,11462,6.20501708984375
1709305491.0948622,11464,6.22321081161499
1709305576.941383,11527,6.007119178771973
1709305647.8965132,11579,5.860322952270508
1709305694.4825923,11612,6.275552749633789
1709305793.1019971,11697,5.664020538330078
1709305844.1267824,11737,5.9822001457214355
1709305866.8811855,11757,6.122537136077881
1709305877.6136482,11766,5.837863445281982
