Wall time,Step,Value
1709228345.805981,19,3.114902973175049
1709228380.1884243,48,6.9916300773620605
1709228395.3511992,63,-1.2212926149368286
1709228427.2443264,90,8.130836486816406
1709228443.714917,104,2.6095833778381348
1709228447.6629543,108,2.2020978927612305
1709228469.4457085,129,3.191903591156006
1709228506.6904633,165,1.1169899702072144
1709228515.355737,173,8.174687385559082
1709228766.9820437,245,6.524272441864014
1709228832.5709798,260,2.631270170211792
1709228932.3494139,283,0.5767218470573425
1709229411.1040258,387,3.423422336578369
1709229494.674062,403,9.458451271057129
1709229559.5125875,416,0.8854120373725891
1709229666.137458,438,-5.840691089630127
1709229795.479316,466,-1.3485206365585327
1709229846.9925857,476,-3.3160321712493896
1709229878.2557824,482,3.69320011138916
1709230013.7067428,511,5.958902359008789
1709230123.6745396,534,11.888736724853516
1709230149.5633154,539,3.1730430126190186
1709230160.1523297,541,-3.3682022094726562
1709230234.284765,557,5.389169692993164
1709230425.4389412,597,2.417762041091919
1709230669.832778,638,-0.10913623124361038
1709230698.9553914,644,-4.602391242980957
1709230704.7651286,645,3.763890266418457
1709230775.3339643,659,-7.208585262298584
1709230863.3871787,676,2.3185176849365234
1709231357.7678795,765,4.377964973449707
1709231420.0396688,776,4.722968578338623
1709231590.4860601,805,3.609966993331909
1709231907.3354568,867,11.085991859436035
1709231974.509283,887,3.4401588439941406
1709232312.5915654,1016,6.436861991882324
1709232339.8499782,1027,6.188539028167725
1709232363.1647768,1038,5.9769287109375
1709232450.362605,1072,5.678711891174316
1709232543.4524715,1112,6.135948657989502
1709232573.4662018,1126,6.206309795379639
1709232588.5257056,1133,6.192381858825684
1709232639.9841135,1153,6.363165378570557
1709232669.27339,1165,6.071776866912842
1709232694.0350087,1177,6.029987335205078
1709232712.3806224,1185,10.570326805114746
1709232788.3633847,1219,6.300565719604492
1709232861.1505744,1253,5.7612199783325195
1709232864.9556255,1255,4.110228061676025
1709232895.9726207,1268,5.890440940856934
1709232904.7263963,1272,5.914807319641113
1709233136.4911048,1377,6.0812225341796875
1709233223.6489275,1418,5.975773811340332
1709233314.0974653,1458,14.278291702270508
1709233316.1968987,1459,5.519160270690918
1709233402.6634762,1495,5.432651042938232
1709233436.147993,1511,6.072518348693848
1709233446.8771052,1514,5.808919906616211
1709233527.6143048,1549,5.825128555297852
1709233534.5062516,1552,7.960770130157471
1709233565.087441,1566,6.125882625579834
1709233711.205967,1628,5.847437381744385
1709233730.367377,1636,5.949195861816406
1709233804.7423613,1671,6.114322662353516
1709233873.30356,1703,6.5518293380737305
1709233892.8213577,1712,6.096995830535889
1709234199.8223455,1848,5.794173717498779
1709234231.7463076,1861,5.971319198608398
1709234328.9600282,1900,5.595466613769531
1709234356.1971173,1910,5.936680316925049
1709234427.093663,1941,5.734889030456543
1709234474.3176813,1961,5.961559772491455
1709234477.371529,1962,6.4178009033203125
1709234723.2902634,2071,6.4827799797058105
1709234743.7703726,2080,6.10849142074585
1709234773.6319566,2090,5.435667037963867
1709234802.6519675,2101,5.855294227600098
1709235047.052161,2210,6.436450958251953
1709235300.436292,2320,5.971814155578613
1709235385.6248467,2360,5.890829563140869
