Wall time,Step,Value
1702139218.252638,108,6.08140754699707
1702139294.639859,173,-19.69879722595215
1702139500.6176248,245,-33.01053237915039
1702139559.793626,260,-20.526277542114258
1702140100.6097887,403,-17.791135787963867
1702140347.0610385,466,-21.79741668701172
1702140522.9631305,511,0.7121935486793518
1702140635.511151,539,-17.936071395874023
1702140703.3683808,557,-32.00577163696289
1702140865.7752097,597,-21.807239532470703
1702141160.9097395,659,4.290797233581543
1702141637.0904427,765,1.3099219799041748
1702141828.4947422,805,-0.025878606364130974
1702142084.7660034,867,-2.1695077419281006
1702142168.905997,887,-0.0017644009785726666
1702142700.9868774,1016,-0.2624594569206238
1702142744.6596086,1027,0.574824333190918
1702142791.017475,1038,1.0835143327713013
1702143158.8364108,1126,-2.121772289276123
1702143188.6357286,1133,-0.8922690153121948
1702143323.3116868,1165,-0.07515309005975723
1702143373.9997816,1177,4.165388584136963
1702143405.8318102,1185,4.374061584472656
1702143684.6114466,1253,4.362738132476807
1702143692.9206283,1255,5.579940319061279
1702143764.6294515,1272,-2.047539472579956
1702144192.666053,1377,-2.7528107166290283
1702144365.4319258,1418,4.702683448791504
1702144533.5136392,1459,-0.8595050573348999
1702144682.073173,1495,-1.732354998588562
1702144745.6601427,1511,8.023907661437988
1702144758.384462,1514,5.049196720123291
1702144901.7909303,1549,3.7365684509277344
1702144969.8332915,1566,4.454853057861328
1702145398.594829,1671,2.59851336479187
1702146497.1534793,1941,7.7763261795043945
1702146580.3400638,1961,4.750228404998779
1702146584.5556388,1962,4.537365913391113
1702148109.7759383,2360,1.153792142868042
1702148398.9476774,2437,0.30760839581489563
1702148418.1851187,2442,1.9707002639770508
1702148491.3763049,2463,2.6323492527008057
1702148502.269499,2466,2.8684308528900146
1702148832.0505924,2504,1.1169427633285522
1702149101.74122,2578,0.5729963183403015
1702149325.174849,2636,5.812851428985596
1702149354.1685905,2644,5.666169166564941
1702149508.5948975,2685,5.896111011505127
1702149542.8818018,2694,1.8879026174545288
1702149603.1995301,2709,0.6034774780273438
1702149641.2222912,2718,3.655839443206787
1702149813.8977504,2769,0.4053018093109131
1702149879.5967338,2786,0.8476422429084778
1702150105.0738966,2845,6.0012526512146
1702150581.8917966,2974,1.1266412734985352
1702151199.0523186,3084,6.118348598480225
1702151270.9087756,3105,-33.09042739868164
1702151274.544678,3106,-35.91265106201172
1702151419.9045444,3146,-31.35240364074707
1702151635.908364,3200,5.657890319824219
1702151708.5130215,3218,4.413127899169922
1702151809.4459057,3242,6.421670436859131
1702151907.297302,3266,-0.23686055839061737
1702151919.9516327,3269,-3.1140174865722656
1702152243.263199,3357,3.883988380432129
1702152425.3739266,3405,8.43783187866211
1702152710.8091357,3484,1.6398108005523682
1702152975.0621269,3501,5.495870590209961
1702153058.5933843,3527,4.428005218505859
1702153202.8954816,3567,6.628500938415527
1702153315.9534822,3601,5.953625202178955
1702153358.1665688,3617,3.9276742935180664
1702153466.4064298,3655,8.231342315673828
1702153508.2996492,3669,5.784362316131592
1702153514.7537096,3672,5.794925212860107
1702153635.3604062,3713,6.6015400886535645
1702153811.848483,3783,5.823037147521973
1702153985.2953796,3849,4.475805282592773
1702154152.1318607,3916,6.106449127197266
1702154484.289278,4013,5.784390449523926
1702154510.4885578,4024,6.296291828155518
1702154680.7700784,4110,5.157261848449707
1702154696.5635183,4122,5.944112300872803
1702154821.2944224,4182,6.05324125289917
1702154835.6622229,4193,5.7503886222839355
1702154896.1447656,4228,10.016002655029297
1702155047.15145,4319,4.259367942810059
1702155064.1589017,4329,5.822686672210693
1702155441.4392638,4540,6.217937469482422
1702155478.6856227,4565,6.148229122161865
1702155595.6522644,4650,5.891746520996094
1702155654.0863588,4691,5.987865447998047
1702155871.9720898,4833,2.142650842666626
1702155879.6652725,4837,5.974878311157227
1702155938.7484229,4883,5.95613956451416
1702156291.7347765,5080,12.453581809997559
1702156301.1466746,5089,5.838651180267334
1702156303.156499,5091,4.152046203613281
1702156359.22747,5133,3.7852611541748047
1702156367.3355796,5137,2.9879157543182373
1702156391.3560164,5156,6.071187496185303
1702156424.645617,5188,6.0096516609191895
1702156439.3494081,5201,5.805340766906738
1702156469.6399221,5226,14.721369743347168
1702156514.317791,5263,6.164316177368164
1702156547.9699867,5296,6.219635009765625
1702156626.1217542,5363,5.960220813751221
1702156665.0803168,5404,6.359147071838379
1702156728.114698,5455,6.085577964782715
1702157088.1460884,5668,6.596435070037842
1702157204.6236553,5759,5.882447719573975
1702157302.739522,5833,6.197653293609619
1702157343.9634762,5867,6.158363342285156
1702157357.877011,5880,6.113889217376709
1702157439.797877,5957,5.990711688995361
1702157469.9844792,5982,5.971751689910889
1702157484.2192566,5998,5.9389729499816895
1702157623.1318607,6054,6.015314102172852
1702157680.7168548,6112,6.12331485748291
1702157704.737877,6139,6.183178901672363
1702157707.6053336,6143,6.000707149505615
1702157796.4154167,6226,21.825572967529297
1702157816.694265,6244,5.9627532958984375
1702157851.9120803,6280,6.418085098266602
1702157902.7824793,6333,6.179194927215576
1702157904.628065,6335,5.897460460662842
1702157934.0078466,6359,5.963206768035889
1702157934.791393,6360,6.046972751617432
1702157939.9245408,6365,6.121110439300537
1702157943.9073482,6370,5.76902961730957
1702158213.6907227,6552,7.129321575164795
1702158234.6184244,6570,6.0214314460754395
1702158250.6036897,6586,5.814301013946533
1702158254.2244444,6591,6.008676528930664
1702158263.6840692,6600,6.28839111328125
1702158393.961827,6731,6.00811243057251
1702158411.83754,6751,5.968045234680176
1702158458.781612,6803,6.1165924072265625
1702158493.9254339,6843,10.707097053527832
1702158500.0660515,6851,6.0825347900390625
1702158576.7400863,6920,5.842406272888184
1702158644.0742533,6992,6.33629035949707
1702158651.269349,6997,6.120348930358887
1702158653.3287203,6999,5.923709869384766
1702158750.0957515,7055,5.961686611175537
1702158833.8464997,7165,6.181818962097168
1702158868.9202309,7208,6.01882266998291
1702158902.003642,7254,5.737934589385986
1702158944.7404552,7309,5.84856653213501
1702158984.6135192,7354,6.105391979217529
1702159055.2105348,7437,3.6324462890625
1702159076.2888532,7465,6.158751010894775
1702159079.4154105,7469,6.157293319702148
1702159080.8758807,7471,6.180774211883545
1702159150.196196,7507,5.135263442993164
1702159179.3141296,7544,7.536929130554199
1702159220.119141,7594,5.961414813995361
1702159228.1996775,7605,6.1657891273498535
1702159254.2997465,7645,5.917776584625244
1702159317.802135,7728,6.062780380249023
1702159320.04744,7731,6.094695091247559
1702159339.6012986,7757,6.208716869354248
1702159371.218653,7795,10.9299898147583
1702159395.9835875,7822,4.59285831451416
1702159424.4383287,7856,4.62149715423584
1702159458.8598347,7896,6.0048089027404785
1702159528.581772,7987,12.934287071228027
1702159684.2390537,8123,10.713948249816895
1702159800.7089057,8292,5.469314098358154
1702159889.1336684,8398,5.9212751388549805
1702160057.0444188,8549,10.355734825134277
1702160062.0704784,8555,10.404767036437988
1702160106.9337611,8619,5.852618217468262
1702160137.6045601,8660,6.2317986488342285
1702160163.4712229,8695,5.976354122161865
1702160187.1541574,8725,3.207087755203247
1702160210.488271,8753,5.90310525894165
1702160228.2289572,8777,6.012957572937012
1702160229.3723977,8779,6.178305149078369
1702160263.0973742,8824,5.330842971801758
1702160270.9024346,8834,6.062925815582275
1702160301.462064,8871,5.928746223449707
1702160306.750332,8878,5.7113938331604
1702160483.2847016,9059,6.19484281539917
1702160533.9638884,9122,6.009444236755371
1702160561.8919795,9153,6.039721965789795
1702160633.0539837,9253,6.028007984161377
1702160665.1825945,9292,6.102115631103516
1702160673.5783143,9304,6.082755088806152
1702160689.141263,9328,5.923253059387207
1702160714.0617845,9360,5.990672588348389
1702160883.1729581,9539,5.904597282409668
1702160890.0821002,9548,5.853033065795898
1702160984.842594,9672,6.16684103012085
1702161019.2043998,9713,6.016792297363281
1702161051.4685662,9754,6.302453994750977
1702161052.0438924,9755,6.081410884857178
1702161067.4926028,9773,6.057666301727295
1702161115.424292,9838,5.607066631317139
1702161139.968792,9868,5.633090496063232
1702161164.2896504,9895,6.10774040222168
1702161181.6907523,9918,6.144150257110596
1702161204.2122717,9949,6.061874866485596
1702161204.8852034,9950,5.957577228546143
1702161212.6234832,9961,5.833068370819092
1702161222.1591668,9974,5.97140645980835
1702161226.9521246,9980,5.89739465713501
1702161237.5036318,9994,5.985809326171875
1702161320.2813003,10064,6.152459621429443
1702161341.2240703,10091,6.020692348480225
1702161367.2859771,10122,8.020514488220215
1702161379.98246,10139,6.1328444480896
1702161413.0771008,10192,5.8182268142700195
1702161422.6336422,10209,6.10847806930542
1702161427.1813715,10216,6.202929496765137
1702161513.1025882,10343,6.000877857208252
1702161515.0403616,10346,6.1000590324401855
1702161515.5102174,10347,6.204519271850586
1702161551.3456109,10396,6.098658084869385
1702161584.4950268,10446,6.191348552703857
1702161594.4822893,10459,5.9096150398254395
1702161661.1160138,10502,6.0504326820373535
1702161674.3338642,10519,5.6654791831970215
1702161708.0626838,10562,5.73394775390625
1702161777.0453222,10644,5.789480686187744
1702161778.3804038,10646,5.9233598709106445
1702161822.265936,10708,9.124186515808105
1702161828.8412461,10718,6.197089195251465
1702161834.5294878,10725,6.099314212799072
1702162074.2873406,11024,6.027322769165039
1702162077.754025,11029,5.939230918884277
1702162083.4651084,11037,5.9851884841918945
1702162097.722168,11055,6.04994010925293
1702162125.1999893,11095,5.845839023590088
1702162141.7297754,11119,4.195762634277344
1702162146.8376,11125,6.103738307952881
1702162214.6463308,11213,5.869349479675293
1702162218.7843451,11219,5.912679195404053
1702162304.1698778,11332,6.112259864807129
1702162353.4559908,11395,6.026767253875732
1702162365.0956419,11410,5.852268695831299
1702162389.0916653,11444,6.136223793029785
1702162673.2636604,11787,5.956086158752441
1702162692.9688947,11820,5.872982501983643
1702162710.592657,11848,6.044643402099609
1702162722.264931,11868,5.742778301239014
1702162785.682205,11973,6.121079444885254
1702162859.7775595,12028,5.808624267578125
1702162894.5344205,12077,5.936373233795166
1702162968.149441,12176,3.9492740631103516
1702162970.6348817,12180,10.144929885864258
1702163013.579622,12236,5.869148254394531
1702163058.2063854,12303,5.951352119445801
1702163067.598172,12317,6.00212287902832
1702163092.3651073,12355,6.110158443450928
