Wall time,Step,Value
1702652000.3798609,108,-24.481121063232422
1702652027.6597016,173,-28.907291412353516
1702652103.258163,245,-28.31223487854004
1702652124.1846316,260,-19.81712532043457
1702652325.6988862,403,-10.12912368774414
1702652414.343272,466,-7.854336738586426
1702652477.651283,511,-14.374287605285645
1702652517.488732,539,-6.647871971130371
1702652543.164006,557,-15.883926391601562
1702652601.4953566,597,-4.8007988929748535
1702652712.7025416,659,0.5919668674468994
1702652900.7319384,765,8.651723861694336
1702652971.3584106,805,14.205828666687012
1702653077.7762022,867,0.7814540266990662
1702653114.2351127,887,-0.11221987009048462
1702653329.8474565,1016,1.910611629486084
1702653348.6445096,1027,6.161698341369629
1702653367.2221375,1038,6.359186172485352
1702653518.451867,1126,7.866250991821289
1702653529.7402642,1133,6.033640384674072
1702653582.6051016,1165,1.3640081882476807
1702653603.13152,1177,6.915163516998291
1702653614.5274024,1185,4.545650959014893
1702653726.2280972,1253,-5.101479530334473
1702653729.9283984,1255,-2.830042600631714
1702653757.105369,1272,1.9041329622268677
1702653921.6133964,1377,5.858773231506348
1702653989.7632923,1418,6.223673343658447
1702654048.5480814,1459,9.493054389953613
1702654105.406308,1495,6.047147750854492
1702654130.6736362,1511,-1.0037639141082764
1702654135.2016666,1514,6.243483066558838
1702654185.571749,1549,6.220790863037109
1702654207.063204,1566,6.120107173919678
1702654361.7476542,1671,6.194436073303223
1702654771.9095185,1941,4.282510757446289
1702654805.9835794,1961,6.54365348815918
1702654806.4206753,1962,5.769130229949951
1702655431.7957437,2360,3.3931632041931152
1702655555.98747,2437,4.092677116394043
1702655563.8344922,2442,-0.5771538019180298
1702655599.208875,2463,-10.334936141967773
1702655603.520849,2466,10.193511962890625
1702655688.8307,2504,4.150004863739014
1702655814.7776768,2578,-7.46617317199707
1702655917.7180417,2636,-12.643874168395996
1702655934.2226245,2644,-0.0036125369369983673
1702656012.0013895,2685,4.366589546203613
1702656027.722465,2694,10.54772663116455
1702656056.6765037,2709,-19.233959197998047
1702656068.5550508,2718,-14.962658882141113
1702656148.0683486,2769,-10.61095142364502
1702656181.3920934,2786,7.728601932525635
1702656291.8055568,2845,1.8163031339645386
1702656551.0005062,2974,5.398097038269043
1702656785.0352733,3084,5.466107368469238
1702656826.8628988,3105,-5.152766227722168
1702656828.9557648,3106,0.47928696870803833
1702656908.1117296,3146,-14.61992073059082
1702657013.6017432,3200,-14.96092700958252
1702657049.6423516,3218,-11.44839096069336
1702657097.6649425,3242,10.972193717956543
1702657138.6108713,3266,-0.3901645243167877
1702657144.0084493,3269,5.656386375427246
1702657319.6253965,3357,7.017795562744141
1702657418.9086125,3405,2.7570972442626953
1702657567.0127573,3484,-5.296864986419678
1702657620.9178128,3501,4.140154838562012
1702657671.269126,3527,-1.9701372385025024
1702657751.5219214,3567,10.3352632522583
1702657809.2278323,3601,6.326815128326416
1702657842.2947316,3617,-2.5780787467956543
1702657918.2895062,3655,4.452694892883301
1702657948.6327884,3669,3.853761911392212
1702657955.218437,3672,-8.624670028686523
1702658037.6195211,3713,9.590326309204102
1702658178.3171232,3783,10.262030601501465
1702658309.7515955,3849,-10.407748222351074
1702658428.793158,3916,-2.8672168254852295
1702658633.9182177,4013,-1.6521563529968262
1702658657.7253747,4024,-1.2782948017120361
1702658832.754169,4110,-0.3272569179534912
1702658853.9755147,4122,9.062480926513672
1702658978.0987325,4182,8.678497314453125
1702658996.2052212,4193,9.51465892791748
1702659070.4951787,4228,1.4353322982788086
1702659259.1475635,4319,-9.326408386230469
1702659276.389805,4329,11.243124008178711
1702659729.5069757,4540,5.986481666564941
1702659782.060912,4565,-4.34552526473999
1702659955.2515984,4650,0.8124061226844788
1702660039.3359315,4691,6.420865058898926
1702660327.495562,4833,-0.047784317284822464
1702660334.6329613,4837,-1.5777912139892578
1702660434.0122936,4883,-0.44507738947868347
1702660852.9689047,5080,3.5986945629119873
1702660871.0629234,5089,-2.348022222518921
1702660875.4440525,5091,-7.050798416137695
1702660964.079227,5133,-0.17113767564296722
1702660972.647991,5137,3.8961212635040283
1702661014.3060806,5156,-8.202317237854004
1702661081.176891,5188,-9.21180248260498
1702661108.0738285,5201,-3.566722869873047
1702661160.7010713,5226,-0.5111903548240662
1702661228.048158,5263,-5.365640640258789
1702661295.9124541,5296,-8.58437442779541
1702661436.03166,5363,3.0735912322998047
1702661516.7929897,5404,-0.5230803489685059
1702661622.818658,5455,6.626625061035156
1702662077.4631922,5668,10.986146926879883
1702662249.7840211,5759,8.399271011352539
1702662402.757169,5833,4.293364524841309
1702662464.9735084,5867,-4.297780513763428
1702662489.8750591,5880,14.495640754699707
1702662652.79515,5957,11.912647247314453
1702662705.0404487,5982,1.149799108505249
1702662735.8605611,5998,-17.069900512695312
1702662865.8409503,6054,4.492065906524658
1702662990.3234813,6112,4.401786804199219
1702663045.9568582,6139,-5.985635757446289
1702663054.6116726,6143,3.0964300632476807
1702663223.5851047,6226,-20.763391494750977
1702663261.8956943,6244,4.63287878036499
1702663339.346698,6280,-6.047946453094482
1702663443.5905135,6333,0.7391274571418762
1702663447.8791707,6335,-4.849734306335449
1702663499.3998454,6359,9.723041534423828
1702663501.5436757,6360,-1.8118537664413452
1702663512.629092,6365,-14.485767364501953
1702663521.9313672,6370,6.167346000671387
1702663905.4377902,6552,-4.685554027557373
1702663943.1546762,6570,4.838129997253418
1702663977.0760643,6586,8.783428192138672
1702663987.2315629,6591,-3.883124589920044
1702664006.548233,6600,-2.7216126918792725
1702664270.8147879,6731,1.4345383644104004
1702664310.5145423,6751,5.073469638824463
1702664407.5240762,6803,-10.035945892333984
1702664490.0416625,6843,14.171103477478027
1702664504.6926534,6851,-0.7941501140594482
1702664640.7680771,6920,-1.2927088737487793
1702664782.0656416,6992,6.191652297973633
1702664792.4826453,6997,5.098001003265381
1702664796.9208758,6999,2.4146580696105957
1702664931.5930374,7055,9.986470222473145
1702665145.6123013,7165,5.8542561531066895
1702665231.211944,7208,6.872249126434326
1702665317.6951778,7254,-10.573195457458496
1702665428.8940735,7309,-3.230389356613159
1702665523.0820026,7354,-5.459270000457764
1702665675.776232,7437,4.839554309844971
1702665730.7981255,7465,4.778187274932861
1702665739.3663368,7469,9.924588203430176
1702665742.611407,7471,1.4976181983947754
1702665830.375241,7507,12.139639854431152
1702665902.6882203,7544,6.1498823165893555
1702666004.923965,7594,6.394019603729248
1702666025.5073736,7605,4.940320014953613
1702666100.6737278,7645,-10.973180770874023
1702666255.4106455,7728,-8.257489204406738
1702666262.0776694,7731,-31.542526245117188
1702666316.2041552,7757,2.634187936782837
1702666385.1792076,7795,9.236454010009766
1702666432.6262197,7822,5.1322736740112305
1702666504.0298233,7856,-10.377849578857422
1702666581.0140119,7896,-6.414101600646973
1702666750.578656,7987,-17.975568771362305
1702667028.748393,8123,9.460627555847168
1702667342.9886694,8292,2.043560266494751
1702667542.4626694,8398,-24.95598030090332
1702667837.3999028,8549,3.672738552093506
1702667847.2119298,8555,6.088555335998535
1702667967.537358,8619,8.571752548217773
1702668044.2184453,8660,0.17600232362747192
1702668108.6117566,8695,-7.155591011047363
1702668164.1493366,8725,9.722922325134277
1702668217.1694167,8753,-19.88726234436035
1702668258.266741,8777,-3.257509708404541
1702668262.2056513,8779,0.028431840240955353
1702668343.1132267,8824,-0.46930477023124695
1702668359.697937,8834,7.985936641693115
1702668425.074072,8871,2.8900949954986572
1702668439.082776,8878,6.197031497955322
1702668769.4677165,9059,3.6122493743896484
1702668882.7149546,9122,9.038663864135742
1702668937.4423804,9153,-15.816766738891602
1702669122.018939,9253,2.6775965690612793
1702669194.0405855,9292,-11.469124794006348
1702669217.209521,9304,-6.806521415710449
1702669256.5161283,9328,-32.61259460449219
1702669319.9730418,9360,-14.258750915527344
1702669663.73977,9539,3.5707757472991943
1702669682.2594538,9548,3.7226192951202393
1702669902.593469,9672,-1.7002320289611816
1702669980.7505286,9713,-12.610868453979492
1702670053.5095863,9754,5.1663970947265625
1702670055.6474736,9755,2.1856534481048584
1702670091.7940948,9773,9.304244995117188
1702670214.6415677,9838,3.355435848236084
1702670258.4885037,9868,5.554952144622803
1702670311.1862671,9895,-1.736911416053772
1702670353.491192,9918,-6.282467842102051
